week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-02-19,BEV-015,STR-034,195,139,75,259,False
2024-02-19,BEV-015,STR-035,168,30,135,63,False
2024-02-19,BEV-015,STR-036,136,16,46,106,False
2024-02-19,BEV-015,STR-037,131,48,111,68,False
2024-02-19,BEV-015,STR-038,86,125,90,121,False
2024-02-19,BEV-015,STR-039,72,31,85,18,False
2024-02-19,BEV-015,STR-040,155,66,38,183,False
2024-02-19,BEV-016,STR-001,60,48,79,29,False
2024-02-19,BEV-016,STR-002,110,142,102,150,False
2024-02-19,BEV-016,STR-003,54,28,98,0,True
2024-02-19,BEV-016,STR-004,199,12,88,123,False
2024-02-19,BEV-016,STR-005,129,99,62,166,False
2024-02-19,BEV-016,STR-006,186,87,53,220,False
2024-02-19,BEV-016,STR-007,151,143,63,231,False
2024-02-19,BEV-016,STR-008,233,48,42,239,False
2024-02-19,BEV-016,STR-009,213,22,69,166,False
2024-02-19,BEV-016,STR-010,222,114,90,246,False
2024-02-19,BEV-016,STR-011,226,120,39,307,False
2024-02-19,BEV-016,STR-012,196,105,58,243,False
2024-02-19,BEV-016,STR-013,175,141,81,235,False
2024-02-19,BEV-016,STR-014,116,11,30,97,False
2024-02-19,BEV-016,STR-015,209,13,58,164,False
2024-02-19,BEV-016,STR-016,150,59,46,163,False
2024-02-19,BEV-016,STR-017,158,92,74,176,False
2024-02-19,BEV-016,STR-018,212,94,100,206,False
2024-02-19,BEV-016,STR-019,144,147,38,253,False
2024-02-19,BEV-016,STR-020,231,116,100,247,False
2024-02-19,BEV-016,STR-021,111,30,102,39,False
2024-02-19,BEV-016,STR-022,198,114,110,202,False
2024-02-19,BEV-016,STR-023,150,99,70,179,False
2024-02-19,BEV-016,STR-024,180,36,76,140,False
2024-02-19,BEV-016,STR-025,198,111,44,265,False
2024-02-19,BEV-016,STR-026,156,112,42,226,False
2024-02-19,BEV-016,STR-027,184,37,108,113,False
2024-02-19,BEV-016,STR-028,111,72,54,129,False
2024-02-19,BEV-016,STR-029,154,43,39,158,False
2024-02-19,BEV-016,STR-030,110,48,101,57,False
2024-02-19,BEV-016,STR-031,235,14,89,160,False
2024-02-19,BEV-016,STR-032,177,124,67,234,False
2024-02-19,BEV-016,STR-033,115,56,83,88,False
2024-02-19,BEV-016,STR-034,73,138,59,152,False
2024-02-19,BEV-016,STR-035,77,67,77,67,False
2024-02-19,BEV-016,STR-036,173,21,117,77,False
2024-02-19,BEV-016,STR-037,246,44,126,164,False
2024-02-19,BEV-016,STR-038,128,38,36,130,False
2024-02-19,BEV-016,STR-039,198,86,59,225,False
2024-02-19,BEV-016,STR-040,225,125,71,279,False
2024-02-19,BEV-017,STR-001,143,1,31,113,False
2024-02-19,BEV-017,STR-002,70,77,28,119,False
2024-02-19,BEV-017,STR-003,165,54,29,190,False
2024-02-19,BEV-017,STR-004,66,60,93,33,False
2024-02-19,BEV-017,STR-005,190,94,94,190,False
2024-02-19,BEV-017,STR-006,129,102,104,127,False
2024-02-19,BEV-017,STR-007,135,69,67,137,False
2024-02-19,BEV-017,STR-008,234,79,29,284,False
2024-02-19,BEV-017,STR-009,107,83,80,110,False
2024-02-19,BEV-017,STR-010,224,42,106,160,False
2024-02-19,BEV-017,STR-011,233,23,111,145,False
2024-02-19,BEV-017,STR-012,155,100,96,159,False
2024-02-19,BEV-017,STR-013,221,95,107,209,False
2024-02-19,BEV-017,STR-014,99,144,115,128,False
2024-02-19,BEV-017,STR-015,93,101,73,121,False
2024-02-19,BEV-017,STR-016,159,136,91,204,False
2024-02-19,BEV-017,STR-017,186,92,59,219,False
2024-02-19,BEV-017,STR-018,180,116,119,177,False
2024-02-19,BEV-017,STR-019,79,18,92,5,True
2024-02-19,BEV-017,STR-020,97,2,69,30,False
2024-02-19,BEV-017,STR-021,160,39,149,50,False
2024-02-19,BEV-017,STR-022,204,138,37,305,False
2024-02-19,BEV-017,STR-023,184,56,108,132,False
2024-02-19,BEV-017,STR-024,245,87,71,261,False
2024-02-19,BEV-017,STR-025,234,147,104,277,False
2024-02-19,BEV-017,STR-026,79,27,118,0,True
2024-02-19,BEV-017,STR-027,168,33,70,131,False
2024-02-19,BEV-017,STR-028,78,137,94,121,False
2024-02-19,BEV-017,STR-029,91,20,32,79,False
2024-02-19,BEV-017,STR-030,194,9,89,114,False
2024-02-19,BEV-017,STR-031,177,127,110,194,False
2024-02-19,BEV-017,STR-032,64,21,45,40,False
2024-02-19,BEV-017,STR-033,70,15,45,40,False
2024-02-19,BEV-017,STR-034,91,40,96,35,False
2024-02-19,BEV-017,STR-035,128,137,122,143,False
2024-02-19,BEV-017,STR-036,65,43,96,12,False
2024-02-19,BEV-017,STR-037,170,23,49,144,False
2024-02-19,BEV-017,STR-038,58,125,77,106,False
2024-02-19,BEV-017,STR-039,184,44,47,181,False
2024-02-19,BEV-017,STR-040,240,15,113,142,False
2024-02-19,BEV-018,STR-001,101,5,48,58,False
2024-02-19,BEV-018,STR-002,98,79,52,125,False
2024-02-19,BEV-018,STR-003,165,16,124,57,False
2024-02-19,BEV-018,STR-004,74,21,47,48,False
2024-02-19,BEV-018,STR-005,151,19,63,107,False
2024-02-19,BEV-018,STR-006,224,46,107,163,False
2024-02-19,BEV-018,STR-007,88,13,74,27,False
2024-02-19,BEV-018,STR-008,192,99,40,251,False
2024-02-19,BEV-018,STR-009,158,81,128,111,False
2024-02-19,BEV-018,STR-010,107,125,37,195,False
2024-02-19,BEV-018,STR-011,101,45,113,33,False
2024-02-19,BEV-018,STR-012,66,66,115,17,False
2024-02-19,BEV-018,STR-013,182,88,72,198,False
2024-02-19,BEV-018,STR-014,150,86,24,212,False
2024-02-19,BEV-018,STR-015,239,68,80,227,False
2024-02-19,BEV-018,STR-016,247,12,47,212,False
2024-02-19,BEV-018,STR-017,106,63,119,50,False
2024-02-19,BEV-018,STR-018,112,140,71,181,False
2024-02-19,BEV-018,STR-019,94,107,107,94,False
2024-02-19,BEV-018,STR-020,218,45,108,155,False
2024-02-19,BEV-018,STR-021,141,11,87,65,False
2024-02-19,BEV-018,STR-022,212,101,92,221,False
2024-02-19,BEV-018,STR-023,177,116,77,216,False
2024-02-19,BEV-018,STR-024,133,65,65,133,False
2024-02-19,BEV-018,STR-025,126,29,61,94,False
2024-02-19,BEV-018,STR-026,106,10,109,7,True
2024-02-19,BEV-018,STR-027,105,17,111,11,False
2024-02-19,BEV-018,STR-028,116,69,74,111,False
2024-02-19,BEV-018,STR-029,236,64,75,225,False
2024-02-19,BEV-018,STR-030,186,132,72,246,False
2024-02-19,BEV-018,STR-031,197,149,106,240,False
2024-02-19,BEV-018,STR-032,240,62,94,208,False
2024-02-19,BEV-018,STR-033,235,35,86,184,False
2024-02-19,BEV-018,STR-034,124,114,112,126,False
2024-02-19,BEV-018,STR-035,210,12,96,126,False
2024-02-19,BEV-018,STR-036,197,16,77,136,False
2024-02-19,BEV-018,STR-037,75,31,43,63,False
2024-02-19,BEV-018,STR-038,135,97,56,176,False
2024-02-19,BEV-018,STR-039,237,56,105,188,False
2024-02-19,BEV-018,STR-040,71,111,86,96,False
2024-02-19,BEV-019,STR-001,126,73,92,107,False
2024-02-19,BEV-019,STR-002,226,149,104,271,False
2024-02-19,BEV-019,STR-003,58,145,120,83,False
2024-02-19,BEV-019,STR-004,175,86,36,225,False
2024-02-19,BEV-019,STR-005,73,74,35,112,False
2024-02-19,BEV-019,STR-006,154,41,67,128,False
2024-02-19,BEV-019,STR-007,240,77,37,280,False
2024-02-19,BEV-019,STR-008,238,125,43,320,False
2024-02-19,BEV-019,STR-009,102,82,116,68,False
2024-02-19,BEV-019,STR-010,106,74,115,65,False
2024-02-19,BEV-019,STR-011,118,85,78,125,False
2024-02-19,BEV-019,STR-012,82,2,90,0,True
2024-02-19,BEV-019,STR-013,162,46,82,126,False
2024-02-19,BEV-019,STR-014,244,82,42,284,False
2024-02-19,BEV-019,STR-015,126,69,153,42,False
2024-02-19,BEV-019,STR-016,108,2,118,0,True
2024-02-19,BEV-019,STR-017,127,100,114,113,False
2024-02-19,BEV-019,STR-018,229,120,103,246,False
2024-02-19,BEV-019,STR-019,184,17,32,169,False
2024-02-19,BEV-019,STR-020,74,62,48,88,False
2024-02-19,BEV-019,STR-021,209,50,32,227,False
2024-02-19,BEV-019,STR-022,121,84,92,113,False
2024-02-19,BEV-019,STR-023,58,140,112,86,False
2024-02-19,BEV-019,STR-024,168,21,57,132,False
2024-02-19,BEV-019,STR-025,239,105,61,283,False
2024-02-19,BEV-019,STR-026,175,94,28,241,False
2024-02-19,BEV-019,STR-027,217,87,82,222,False
2024-02-19,BEV-019,STR-028,99,147,91,155,False
2024-02-19,BEV-019,STR-029,219,32,89,162,False
2024-02-19,BEV-019,STR-030,234,104,82,256,False
2024-02-19,BEV-019,STR-031,55,134,107,82,False
2024-02-19,BEV-019,STR-032,211,98,80,229,False
2024-02-19,BEV-019,STR-033,109,34,106,37,False
2024-02-19,BEV-019,STR-034,53,9,106,0,True
2024-02-19,BEV-019,STR-035,176,118,59,235,False
2024-02-19,BEV-019,STR-036,145,22,95,72,False
2024-02-19,BEV-019,STR-037,165,132,111,186,False
2024-02-19,BEV-019,STR-038,95,89,28,156,False
2024-02-19,BEV-019,STR-039,197,20,72,145,False
2024-02-19,BEV-019,STR-040,162,50,106,106,False
2024-02-19,BEV-020,STR-001,244,82,29,297,False
2024-02-19,BEV-020,STR-002,214,109,48,275,False
2024-02-19,BEV-020,STR-003,176,71,57,190,False
2024-02-19,BEV-020,STR-004,237,27,76,188,False
2024-02-19,BEV-020,STR-005,244,37,90,191,False
2024-02-19,BEV-020,STR-006,144,62,37,169,False
2024-02-19,BEV-020,STR-007,206,106,63,249,False
2024-02-19,BEV-020,STR-008,221,145,77,289,False
2024-02-19,BEV-020,STR-009,65,63,83,45,False
2024-02-19,BEV-020,STR-010,58,136,44,150,False
2024-02-19,BEV-020,STR-011,123,124,141,106,False
2024-02-19,BEV-020,STR-012,185,25,87,123,False
2024-02-19,BEV-020,STR-013,216,65,98,183,False
2024-02-19,BEV-020,STR-014,94,86,69,111,False
2024-02-19,BEV-020,STR-015,197,96,53,240,False
2024-02-19,BEV-020,STR-016,127,29,103,53,False
2024-02-19,BEV-020,STR-017,137,131,101,167,False
2024-02-19,BEV-020,STR-018,79,110,62,127,False
2024-02-19,BEV-020,STR-019,88,85,90,83,False
2024-02-19,BEV-020,STR-020,190,126,68,248,False
2024-02-19,BEV-020,STR-021,160,113,38,235,False
2024-02-19,BEV-020,STR-022,170,98,57,211,False
2024-02-19,BEV-020,STR-023,54,19,21,52,False
2024-02-19,BEV-020,STR-024,150,127,99,178,False
2024-02-19,BEV-020,STR-025,148,112,65,195,False
2024-02-19,BEV-020,STR-026,198,91,40,249,False
2024-02-19,BEV-020,STR-027,213,10,79,144,False
2024-02-19,BEV-020,STR-028,136,30,102,64,False
2024-02-19,BEV-020,STR-029,110,66,79,97,False
2024-02-19,BEV-020,STR-030,128,70,86,112,False
2024-02-19,BEV-020,STR-031,94,33,35,92,False
2024-02-19,BEV-020,STR-032,169,34,150,53,False
2024-02-19,BEV-020,STR-033,207,52,103,156,False
2024-02-19,BEV-020,STR-034,215,49,34,230,False
2024-02-19,BEV-020,STR-035,155,90,109,136,False
2024-02-19,BEV-020,STR-036,206,71,45,232,False
2024-02-19,BEV-020,STR-037,210,123,24,309,False
2024-02-19,BEV-020,STR-038,126,12,55,83,False
2024-02-19,BEV-020,STR-039,137,35,21,151,False
2024-02-19,BEV-020,STR-040,68,113,31,150,False
2024-02-26,BEV-001,STR-001,156,128,56,228,False
2024-02-26,BEV-001,STR-002,128,110,68,170,False
2024-02-26,BEV-001,STR-003,196,87,87,196,False
2024-02-26,BEV-001,STR-004,183,95,59,219,False
2024-02-26,BEV-001,STR-005,86,138,31,193,False
2024-02-26,BEV-001,STR-006,133,10,137,6,True
2024-02-26,BEV-001,STR-007,172,140,113,199,False
2024-02-26,BEV-001,STR-008,98,6,79,25,False
2024-02-26,BEV-001,STR-009,200,50,44,206,False
2024-02-26,BEV-001,STR-010,62,41,24,79,False
2024-02-26,BEV-001,STR-011,111,128,42,197,False
2024-02-26,BEV-001,STR-012,103,115,110,108,False
2024-02-26,BEV-001,STR-013,228,129,83,274,False
2024-02-26,BEV-001,STR-014,52,123,128,47,False
2024-02-26,BEV-001,STR-015,67,33,66,34,False
2024-02-26,BEV-001,STR-016,230,90,86,234,False
2024-02-26,BEV-001,STR-017,159,39,86,112,False
2024-02-26,BEV-001,STR-018,246,141,24,363,False
2024-02-26,BEV-001,STR-019,161,99,83,177,False
2024-02-26,BEV-001,STR-020,54,118,54,118,False
2024-02-26,BEV-001,STR-021,176,23,58,141,False
2024-02-26,BEV-001,STR-022,107,0,69,38,False
2024-02-26,BEV-001,STR-023,51,62,29,84,False
2024-02-26,BEV-001,STR-024,136,89,35,190,False
2024-02-26,BEV-001,STR-025,160,63,82,141,False
2024-02-26,BEV-001,STR-026,60,69,28,101,False
2024-02-26,BEV-001,STR-027,236,47,34,249,False
2024-02-26,BEV-001,STR-028,109,67,95,81,False
2024-02-26,BEV-001,STR-029,231,119,122,228,False
2024-02-26,BEV-001,STR-030,103,144,71,176,False
2024-02-26,BEV-001,STR-031,71,74,106,39,False
2024-02-26,BEV-001,STR-032,232,141,48,325,False
2024-02-26,BEV-001,STR-033,170,86,53,203,False
2024-02-26,BEV-001,STR-034,172,21,80,113,False
2024-02-26,BEV-001,STR-035,89,103,62,130,False
2024-02-26,BEV-001,STR-036,169,16,83,102,False
2024-02-26,BEV-001,STR-037,157,89,36,210,False
2024-02-26,BEV-001,STR-038,112,4,56,60,False
2024-02-26,BEV-001,STR-039,240,34,145,129,False
2024-02-26,BEV-001,STR-040,54,62,39,77,False
2024-02-26,BEV-002,STR-001,194,100,76,218,False
2024-02-26,BEV-002,STR-002,209,22,92,139,False
2024-02-26,BEV-002,STR-003,186,105,97,194,False
2024-02-26,BEV-002,STR-004,71,31,83,19,False
2024-02-26,BEV-002,STR-005,229,13,104,138,False
2024-02-26,BEV-002,STR-006,113,69,43,139,False
2024-02-26,BEV-002,STR-007,78,73,34,117,False
2024-02-26,BEV-002,STR-008,198,9,92,115,False
2024-02-26,BEV-002,STR-009,181,126,81,226,False
2024-02-26,BEV-002,STR-010,121,15,99,37,False
2024-02-26,BEV-002,STR-011,114,125,80,159,False
2024-02-26,BEV-002,STR-012,162,139,36,265,False
2024-02-26,BEV-002,STR-013,70,135,88,117,False
2024-02-26,BEV-002,STR-014,207,31,78,160,False
2024-02-26,BEV-002,STR-015,222,136,102,256,False
2024-02-26,BEV-002,STR-016,217,103,80,240,False
2024-02-26,BEV-002,STR-017,125,14,99,40,False
2024-02-26,BEV-002,STR-018,204,102,42,264,False
2024-02-26,BEV-002,STR-019,220,74,56,238,False
2024-02-26,BEV-002,STR-020,123,132,47,208,False
2024-02-26,BEV-002,STR-021,176,120,83,213,False
2024-02-26,BEV-002,STR-022,146,54,140,60,False
2024-02-26,BEV-002,STR-023,159,15,119,55,False
2024-02-26,BEV-002,STR-024,240,118,119,239,False
2024-02-26,BEV-002,STR-025,123,98,87,134,False
2024-02-26,BEV-002,STR-026,195,137,88,244,False
2024-02-26,BEV-002,STR-027,128,14,73,69,False
2024-02-26,BEV-002,STR-028,167,125,85,207,False
2024-02-26,BEV-002,STR-029,199,47,117,129,False
2024-02-26,BEV-002,STR-030,182,73,35,220,False
2024-02-26,BEV-002,STR-031,232,23,96,159,False
2024-02-26,BEV-002,STR-032,102,138,115,125,False
2024-02-26,BEV-002,STR-033,171,122,31,262,False
2024-02-26,BEV-002,STR-034,204,87,42,249,False
2024-02-26,BEV-002,STR-035,76,20,118,0,True
2024-02-26,BEV-002,STR-036,249,43,96,196,False
2024-02-26,BEV-002,STR-037,238,22,117,143,False
2024-02-26,BEV-002,STR-038,138,17,45,110,False
2024-02-26,BEV-002,STR-039,69,18,86,1,True
2024-02-26,BEV-002,STR-040,79,42,97,24,False
2024-02-26,BEV-003,STR-001,121,77,93,105,False
2024-02-26,BEV-003,STR-002,233,58,41,250,False
2024-02-26,BEV-003,STR-003,103,1,98,6,True
2024-02-26,BEV-003,STR-004,146,102,102,146,False
2024-02-26,BEV-003,STR-005,177,102,20,259,False
2024-02-26,BEV-003,STR-006,224,140,81,283,False
2024-02-26,BEV-003,STR-007,115,52,104,63,False
2024-02-26,BEV-003,STR-008,91,125,23,193,False
2024-02-26,BEV-003,STR-009,197,37,28,206,False
2024-02-26,BEV-003,STR-010,143,67,153,57,False
2024-02-26,BEV-003,STR-011,238,52,127,163,False
2024-02-26,BEV-003,STR-012,187,139,80,246,False
2024-02-26,BEV-003,STR-013,70,70,72,68,False
2024-02-26,BEV-003,STR-014,148,46,79,115,False
2024-02-26,BEV-003,STR-015,73,9,34,48,False
2024-02-26,BEV-003,STR-016,137,103,43,197,False
2024-02-26,BEV-003,STR-017,83,40,76,47,False
2024-02-26,BEV-003,STR-018,131,25,80,76,False
2024-02-26,BEV-003,STR-019,58,8,66,0,True
2024-02-26,BEV-003,STR-020,108,105,63,150,False
2024-02-26,BEV-003,STR-021,87,138,35,190,False
2024-02-26,BEV-003,STR-022,108,28,112,24,False
2024-02-26,BEV-003,STR-023,222,108,32,298,False
2024-02-26,BEV-003,STR-024,198,56,117,137,False
2024-02-26,BEV-003,STR-025,240,123,25,338,False
2024-02-26,BEV-003,STR-026,58,68,23,103,False
2024-02-26,BEV-003,STR-027,136,3,91,48,False
2024-02-26,BEV-003,STR-028,55,50,90,15,False
2024-02-26,BEV-003,STR-029,227,95,118,204,False
2024-02-26,BEV-003,STR-030,59,12,30,41,False
2024-02-26,BEV-003,STR-031,228,4,79,153,False
2024-02-26,BEV-003,STR-032,61,140,51,150,False
2024-02-26,BEV-003,STR-033,231,40,150,121,False
2024-02-26,BEV-003,STR-034,125,45,149,21,False
2024-02-26,BEV-003,STR-035,141,140,57,224,False
2024-02-26,BEV-003,STR-036,142,76,21,197,False
2024-02-26,BEV-003,STR-037,211,146,76,281,False
2024-02-26,BEV-003,STR-038,210,129,114,225,False
2024-02-26,BEV-003,STR-039,144,56,76,124,False
2024-02-26,BEV-003,STR-040,87,146,59,174,False
2024-02-26,BEV-004,STR-001,107,136,23,220,False
2024-02-26,BEV-004,STR-002,192,3,59,136,False
2024-02-26,BEV-004,STR-003,230,98,37,291,False
2024-02-26,BEV-004,STR-004,142,116,79,179,False
2024-02-26,BEV-004,STR-005,216,6,104,118,False
2024-02-26,BEV-004,STR-006,112,122,104,130,False
2024-02-26,BEV-004,STR-007,168,43,114,97,False
2024-02-26,BEV-004,STR-008,166,50,88,128,False
2024-02-26,BEV-004,STR-009,233,71,73,231,False
2024-02-26,BEV-004,STR-010,235,142,59,318,False
2024-02-26,BEV-004,STR-011,65,107,107,65,False
2024-02-26,BEV-004,STR-012,236,8,70,174,False
2024-02-26,BEV-004,STR-013,158,142,64,236,False
2024-02-26,BEV-004,STR-014,217,90,67,240,False
2024-02-26,BEV-004,STR-015,166,23,32,157,False
2024-02-26,BEV-004,STR-016,55,117,26,146,False
2024-02-26,BEV-004,STR-017,221,144,57,308,False
2024-02-26,BEV-004,STR-018,188,132,56,264,False
2024-02-26,BEV-004,STR-019,103,129,74,158,False
2024-02-26,BEV-004,STR-020,89,1,31,59,False
2024-02-26,BEV-004,STR-021,234,46,99,181,False
2024-02-26,BEV-004,STR-022,140,100,55,185,False
2024-02-26,BEV-004,STR-023,98,111,34,175,False
2024-02-26,BEV-004,STR-024,165,93,54,204,False
2024-02-26,BEV-004,STR-025,109,76,102,83,False
2024-02-26,BEV-004,STR-026,90,127,31,186,False
2024-02-26,BEV-004,STR-027,73,8,40,41,False
2024-02-26,BEV-004,STR-028,180,119,96,203,False
2024-02-26,BEV-004,STR-029,64,135,117,82,False
2024-02-26,BEV-004,STR-030,101,54,107,48,False
2024-02-26,BEV-004,STR-031,61,146,74,133,False
2024-02-26,BEV-004,STR-032,86,6,113,0,True
2024-02-26,BEV-004,STR-033,86,74,47,113,False
2024-02-26,BEV-004,STR-034,159,83,92,150,False
2024-02-26,BEV-004,STR-035,226,14,78,162,False
2024-02-26,BEV-004,STR-036,238,52,50,240,False
2024-02-26,BEV-004,STR-037,177,41,80,138,False
2024-02-26,BEV-004,STR-038,204,43,111,136,False
2024-02-26,BEV-004,STR-039,162,105,71,196,False
2024-02-26,BEV-004,STR-040,87,114,71,130,False
2024-02-26,BEV-005,STR-001,133,45,73,105,False
2024-02-26,BEV-005,STR-002,232,71,98,205,False
2024-02-26,BEV-005,STR-003,240,46,88,198,False
2024-02-26,BEV-005,STR-004,166,63,26,203,False
2024-02-26,BEV-005,STR-005,61,11,111,0,True
2024-02-26,BEV-005,STR-006,230,84,30,284,False
2024-02-26,BEV-005,STR-007,244,120,130,234,False
2024-02-26,BEV-005,STR-008,102,38,93,47,False
2024-02-26,BEV-005,STR-009,86,96,53,129,False
2024-02-26,BEV-005,STR-010,89,145,29,205,False
2024-02-26,BEV-005,STR-011,213,1,60,154,False
2024-02-26,BEV-005,STR-012,75,53,49,79,False
2024-02-26,BEV-005,STR-013,163,16,44,135,False
2024-02-26,BEV-005,STR-014,95,54,80,69,False
2024-02-26,BEV-005,STR-015,170,55,87,138,False
2024-02-26,BEV-005,STR-016,163,53,33,183,False
2024-02-26,BEV-005,STR-017,171,113,36,248,False
2024-02-26,BEV-005,STR-018,182,25,67,140,False
2024-02-26,BEV-005,STR-019,67,32,48,51,False
2024-02-26,BEV-005,STR-020,192,107,69,230,False
2024-02-26,BEV-005,STR-021,117,98,117,98,False
2024-02-26,BEV-005,STR-022,153,75,44,184,False
2024-02-26,BEV-005,STR-023,82,36,44,74,False
2024-02-26,BEV-005,STR-024,175,8,62,121,False
2024-02-26,BEV-005,STR-025,90,81,93,78,False
2024-02-26,BEV-005,STR-026,235,68,54,249,False
2024-02-26,BEV-005,STR-027,230,44,81,193,False
2024-02-26,BEV-005,STR-028,109,41,120,30,False
2024-02-26,BEV-005,STR-029,167,64,49,182,False
2024-02-26,BEV-005,STR-030,63,66,66,63,False
2024-02-26,BEV-005,STR-031,59,123,51,131,False
2024-02-26,BEV-005,STR-032,146,56,44,158,False
2024-02-26,BEV-005,STR-033,66,75,116,25,False
2024-02-26,BEV-005,STR-034,168,77,35,210,False
2024-02-26,BEV-005,STR-035,163,93,70,186,False
2024-02-26,BEV-005,STR-036,154,98,74,178,False
2024-02-26,BEV-005,STR-037,208,80,95,193,False
2024-02-26,BEV-005,STR-038,160,57,44,173,False
2024-02-26,BEV-005,STR-039,159,51,55,155,False
2024-02-26,BEV-005,STR-040,52,67,79,40,False
2024-02-26,BEV-006,STR-001,131,18,69,80,False
2024-02-26,BEV-006,STR-002,52,112,57,107,False
2024-02-26,BEV-006,STR-003,213,38,54,197,False
2024-02-26,BEV-006,STR-004,119,74,113,80,False
2024-02-26,BEV-006,STR-005,147,103,73,177,False
2024-02-26,BEV-006,STR-006,162,102,55,209,False
2024-02-26,BEV-006,STR-007,157,20,78,99,False
2024-02-26,BEV-006,STR-008,248,107,61,294,False
2024-02-26,BEV-006,STR-009,211,31,55,187,False
2024-02-26,BEV-006,STR-010,228,20,44,204,False
2024-02-26,BEV-006,STR-011,228,23,112,139,False
2024-02-26,BEV-006,STR-012,188,22,31,179,False
2024-02-26,BEV-006,STR-013,232,122,74,280,False
2024-02-26,BEV-006,STR-014,97,101,32,166,False
2024-02-26,BEV-006,STR-015,85,69,32,122,False
2024-02-26,BEV-006,STR-016,100,91,41,150,False
2024-02-26,BEV-006,STR-017,168,24,24,168,False
2024-02-26,BEV-006,STR-018,103,5,68,40,False
2024-02-26,BEV-006,STR-019,83,55,90,48,False
2024-02-26,BEV-006,STR-020,75,90,116,49,False
2024-02-26,BEV-006,STR-021,73,110,133,50,False
2024-02-26,BEV-006,STR-022,197,5,109,93,False
2024-02-26,BEV-006,STR-023,238,79,105,212,False
2024-02-26,BEV-006,STR-024,132,39,31,140,False
2024-02-26,BEV-006,STR-025,123,49,93,79,False
2024-02-26,BEV-006,STR-026,181,128,113,196,False
2024-02-26,BEV-006,STR-027,153,33,24,162,False
2024-02-26,BEV-006,STR-028,90,12,33,69,False
2024-02-26,BEV-006,STR-029,211,131,65,277,False
2024-02-26,BEV-006,STR-030,213,106,20,299,False
2024-02-26,BEV-006,STR-031,146,13,24,135,False
2024-02-26,BEV-006,STR-032,227,34,51,210,False
2024-02-26,BEV-006,STR-033,180,80,26,234,False
2024-02-26,BEV-006,STR-034,178,58,93,143,False
2024-02-26,BEV-006,STR-035,248,102,29,321,False
2024-02-26,BEV-006,STR-036,148,140,28,260,False
2024-02-26,BEV-006,STR-037,59,86,105,40,False
2024-02-26,BEV-006,STR-038,126,103,81,148,False
2024-02-26,BEV-006,STR-039,65,72,68,69,False
2024-02-26,BEV-006,STR-040,186,32,112,106,False
2024-02-26,BEV-007,STR-001,88,113,94,107,False
2024-02-26,BEV-007,STR-002,202,113,106,209,False
2024-02-26,BEV-007,STR-003,187,40,67,160,False
2024-02-26,BEV-007,STR-004,108,121,118,111,False
2024-02-26,BEV-007,STR-005,228,61,85,204,False
2024-02-26,BEV-007,STR-006,246,101,59,288,False
2024-02-26,BEV-007,STR-007,73,47,28,92,False
2024-02-26,BEV-007,STR-008,57,17,123,0,True
2024-02-26,BEV-007,STR-009,200,64,103,161,False
2024-02-26,BEV-007,STR-010,129,149,85,193,False
2024-02-26,BEV-007,STR-011,199,105,38,266,False
2024-02-26,BEV-007,STR-012,228,144,81,291,False
2024-02-26,BEV-007,STR-013,172,66,47,191,False
2024-02-26,BEV-007,STR-014,192,80,79,193,False
2024-02-26,BEV-007,STR-015,206,67,65,208,False
